Wavelength (nm),Responsivity
400,0.04216788916521831
401,0.04445295433761682
402,0.04645049690965264
403,0.048031403243480056
404,0.049092101025834604
405,0.049573920539252955
406,0.04947396451987998
407,0.04884363657717587
408,0.047775845409351064
409,0.046386006098423915
410,0.04479310786955728
411,0.04310538736081097
412,0.04141226328271189
413,0.039781852900168724
414,0.03826229351722426
415,0.03688503320350973
416,0.03566871619372889
417,0.03462284671767678
418,0.03375085972753448
419,0.033052508436437485
420,0.03252562420521199
421,0.03216736083330596
422,0.03197504262842659
423,0.03194672033248097
424,0.03208151612329004
425,0.032379815784559306
426,0.03284334553348817
427,0.03347515341118932
428,0.034279500077663394
429,0.035261650541767706
430,0.03642754617005261
431,0.03778332506416813
432,0.03933464911881031
433,0.041085789432055764
434,0.043038421483733005
435,0.045190092913657276
436,0.04753235730955803
437,0.05004862612826749
438,0.05271188567821951
439,0.0554825585939872
440,0.05830694614174964
441,0.06111683084936795
442,0.06383087994763383
443,0.0663583801064333
444,0.06860547928732594
445,0.07048351334414443
446,0.0719182847078892
447,0.07285859870547001
448,0.07328224131189351
449,0.07319805422391994
450,0.07264371505126241
451,0.07250470170232434
452,0.07211211149198773
453,0.07150019781050665
454,0.0707067213148384
455,0.06977061586042964
456,0.06873001994967723
457,0.06762077721548027
458,0.06647542621308107
459,0.06532263853223966
460,0.06418702822158462
461,0.06308924171780018
462,0.06204623981609153
463,0.061071695170658594
464,0.06017644492103433
465,0.05936895450265481
466,0.058655763313894056
467,0.05804189471053028
468,0.05753122163093484
469,0.05712678532266344
470,0.05683106863771509
471,0.05664622771484994
472,0.05657428704459986
473,0.056617303299205037
474,0.05677750319603051
475,0.057057400256462124
476,0.05745989476285082
477,0.05798836059225392
478,0.05864672196823736
479,0.05943952254480596
480,0.06037198862488431
481,0.061450087711854604
482,0.0626805829792972
483,0.06407108359689623
484,0.06563009013913775
485,0.06736703349214213
486,0.06929230472187128
487,0.07141727222841157
488,0.07375428113692539
489,0.07631662821581661
490,0.07911850361972277
491,0.08217488839374731
492,0.08550139393511536
493,0.0891140265238219
494,0.09302885671488774
495,0.0972615700600187
496,0.10182687269914864
497,0.10673772348153088
498,0.11200436441448125
499,0.11763312476426185
500,0.12362498284781265
501,0.12794557716758592
502,0.1325335404789738
503,0.13736625474037203
504,0.1424097511854946
505,0.14761638753081094
506,0.15292261930067558
507,0.15824716241322512
508,0.16348995089363566
509,0.16853238270892623
510,0.17323938089578805
511,0.17746372929159432
512,0.18105292790996205
513,0.18385843277134617
514,0.18574663077449796
515,0.1866103535147432
516,0.18637931711488867
517,0.18502776369889856
518,0.18257788611487322
519,0.17909831893208328
520,0.1746979016047992
521,0.16951579567271866
522,0.16370961438954376
523,0.15744336633149236
524,0.15087674932095385
525,0.1441568053265397
526,0.13741235141712677
527,0.13075109335060936
528,0.12425899077006808
529,0.1180012875085352
530,0.11202461076362083
531,0.10635962440083194
532,0.10102384354185048
533,0.09602434321438998
534,0.0913602022867905
535,0.08702460691356553
536,0.08300659510534103
537,0.0792924597471548
538,0.07586684671390632
539,0.07271359274384401
540,0.06981634858917277
541,0.06715902974820084
542,0.06472613190292564
543,0.06250294237681775
544,0.06047567326977646
545,0.05863153682455995
546,0.056958779197127475
547,0.05544668516748639
548,0.05408556338759762
549,0.05286671943402935
550,0.051782422120608115
551,0.05067993862198196
552,0.0497160826325388
553,0.04888316977448978
554,0.04817469529781941
555,0.04758525004499774
556,0.04711045166018693
557,0.04674689033885915
558,0.0464920885710405
559,0.04634447452520906
560,0.04630336894325725
561,0.0463689856675572
562,0.046542446200301374
563,0.046825809007161684
564,0.04722211462872195
565,0.047735448063384894
566,0.04837102034626355
567,0.04913527178423588
568,0.05003599993480323
569,0.051082516155209395
570,0.05228583542037109
571,0.05365890513694708
572,0.05521687988934784
573,0.05697745046047642
574,0.05896123708316388
575,0.06119225868160465
576,0.06369849179423161
577,0.06651253478648639
578,0.06967239457465876
579,0.07322241385102027
580,0.07721435576254577
581,0.08170865847769933
582,0.08677586123205151
583,0.09249818151249659
584,0.0989711821822768
585,0.10630539488637522
586,0.11462764196778587
587,0.12408159270832522
588,0.13482675641837594
589,0.14703459551932224
590,0.16087967115428567
591,0.17652267535312532
592,0.19408094167627016
593,0.2135809697189746
594,0.2348877501505562
595,0.2576095090577666
596,0.2809874685823731
597,0.30380160558460134
598,0.3243526369665658
599,0.3405998416773437
600,0.35050772782132966
601,0.3516035519549887
602,0.34568843244889963
603,0.3332915996398461
604,0.31564651464852417
605,0.29438005621225455
606,0.27116355824232924
607,0.24744701734932512
608,0.22432612836075583
609,0.20252547922949968
610,0.18245176305254887
611,0.16427321050367338
612,0.1479971452312682
613,0.13353294267161603
614,0.12073767091652382
615,0.10944652086685469
616,0.09949164667305592
617,0.09071291701303624
618,0.08296336956854058
619,0.07611138143709956
620,0.07004091524227699
621,0.06465071682575514
622,0.05985300629931017
623,0.05557198414048288
624,0.05174233405498231
625,0.048307817980433
626,0.04522000692643929
627,0.04243716150668563
628,0.03992325962909726
629,0.03764716051533072
630,0.03558189066978708
631,0.03370403654917235
632,0.031993229249816
633,0.030431707793067735
634,0.02900394912311802
635,0.027696354500249383
636,0.026496983452834577
637,0.0253953277867245
638,0.024382119322138265
639,0.02344916603739743
640,0.022589212157803892
641,0.021795818453035343
642,0.021063259615090705
643,0.02038643609792047
644,0.019760798224741794
645,0.019182280723189844
646,0.01864724614353528
647,0.01815243586111593
648,0.017694927569205276
649,0.017272098339745273
650,0.016881592472488036
651,0.016536116963884427
652,0.016218344094123836
653,0.015926622892871025
654,0.015659473393489283
655,0.01541557061486386
656,0.015193730587000612
657,0.01499289816929943
658,0.014812136448216127
659,0.014650617533254352
660,0.0145076145978294
661,0.014382495035316346
662,0.014274714621203291
663,0.014183812590275338
664,0.014109407553634386
665,0.014051194194520066
666,0.014008940694692999
667,0.013982486854881175
668,0.013971742883760463
669,0.01397668884038833
670,0.013997374725188744
671,0.014033921224726423
672,0.014086521125847469
673,0.014155441425551741
674,0.014241026174458651
675,0.014343700104223174
676,0.014463973103080304
677,0.014602445619213762
678,0.014759815089298977
679,0.0149368835098714
680,0.015134566292745663
681,0.015353902573289776
682,0.01559606717286137
683,0.01586238445523437
684,0.016154344362752603
685,0.016473620972920697
686,0.016822093982271327
687,0.017201873604234474
688,0.017615329464635572
689,0.018065124196469412
690,0.018554252579891337
691,0.01908608725050237
692,0.019664432217291902
693,0.02029358570169455
694,0.02097841414472261
695,0.021724439647612108
696,0.022537943635488306
697,0.023426090192567812
698,0.02439707334951595
699,0.025460293658510075
700,0.026626570734386068
701,0.027846044944113364
702,0.029180786024010873
703,0.030644687003083766
704,0.03225380147171664
705,0.034026745575271855
706,0.03598518679409157
707,0.0381544404176098
708,0.04056419998822504
709,0.04324943470507864
710,0.04625149508393265
711,0.04961947825538759
712,0.05341191615340944
713,0.05769886305695278
714,0.06256447209578081
715,0.06811016006118269
716,0.07445845898778145
717,0.08175762697922627
718,0.0901870113784954
719,0.09996297114060322
720,0.11134477361597496
721,0.12463910833250075
722,0.14020040905304945
723,0.15842158195557174
724,0.17970539940763036
725,0.20440030447984936
726,0.23267655401821075
727,0.2643146198467966
728,0.29839231886015816
729,0.3329186226824475
730,0.36459653112051527
731,0.3890588902443922
732,0.401893586189794
733,0.4002820664570477
734,0.38432291943632924
735,0.35702183273993665
736,0.3229408458242958
737,0.28653020404164614
738,0.2510935385076317
739,0.21856881162531355
740,0.1897941578034848
741,0.16489898929832228
742,0.14363175854620608
743,0.12557756228562994
744,0.1102825503525589
745,0.09731615290538612
746,0.08629697683645986
747,0.07689948502613768
748,0.06885151492781438
749,0.06192808894079577
750,0.05594426848133118
751,0.050790576393192365
752,0.04629243569626496
753,0.04234878902196972
754,0.03887629433583817
755,0.035805963346175744
756,0.0330804564209833
757,0.030651912035452727
758,0.028480205987884154
759,0.02653155376776742
760,0.024777386008456435
761,0.023193441060064494
762,0.02175903030274744
763,0.020456441134923075
764,0.019270449965951442
765,0.01818792337116434
766,0.01719749014310035
767,0.01628927055992629
768,0.015454652004130532
769,0.014686102271632912
770,0.013977013647002701
771,0.013321572188658998
772,0.012714647749583785
773,0.012151701116936533
774,0.01162870533656154
775,0.011142078833424796
776,0.01068862837573754
777,0.010265500281697919
778,0.009870138551163605
779,0.00950024883404975
780,0.009153767333729228
781,0.008828833895773477
782,0.008523768656786371
783,0.008237051730211713
784,0.00796730549010842
785,0.007713279083375879
786,0.007473834858505578
787,0.0072479364468075215
788,0.007034638271975687
789,0.0068330762972299685
790,0.006642459847257502
791,0.006462064365705976
792,0.0062912249888176
793,0.00612933083256078
794,0.005975819904824407
795,0.005830174566310714
796,0.005691917474040881
797,0.005560607950160906
798,0.005435838726240853
799,0.005317233019696787
800,0.005204441904493387
801,0.005102460786013357
802,0.005005409496561604
803,0.004913028551233304
804,0.004825076661203321
805,0.004741329288930637
806,0.0046615773372224644
807,0.004585625958361835
808,0.00451329347108344
809,0.004444410374564395
810,0.004378818449809174
811,0.004316369939872093
812,0.004256926801297134
813,0.004200360019979488
814,0.004146548985381097
815,0.004095380917675239
816,0.004046750342965142
817,0.0040005586122253845
818,0.003956713460063368
819,0.003915128599796222
820,0.003875723351693285
821,0.003838422301550271
822,0.0038031549870442567
823,0.003769855609570697
824,0.0037384627694904034
825,0.003708919222917555
826,0.003681171658362111
827,0.0036551704917044767
828,0.0036308696781288527
829,0.003608226539774836
830,0.003587201607989106
831,0.0035677584791683594
832,0.003549863683284988
833,0.0035334865642783785
834,0.003518599171577929
835,0.003505176162100587
836,0.003493194712135968
837,0.0034826344385972268
838,0.003473477329176164
839,0.0034657076809971946
840,0.003459312047417164
841,0.003454279192668121
842,0.003450600054086088
843,0.0034482677117144023
844,0.0034472773651124423
845,0.003447626317242521
846,0.003449313965347335
847,0.0034523417987711216
848,0.0034567134037158877
849,0.003462434474964092
850,0.0034695128346383984
851,0.0034761607926344813
852,0.0034840053103922714
853,0.0034930560791320772
854,0.003503324488879349
855,0.003514823661687348
856,0.003527568490168871
857,0.0035415756815360055
858,0.003556863807375854
859,0.003573453359422366
860,0.003591366811617632
861,0.0036106286887925263
862,0.0036312656423349724
863,0.003653306533256114
864,0.003676782523110063
865,0.0037017271732715023
866,0.0037281765531298377
867,0.003756169357815746
868,0.003785747036140941
869,0.0038169539295010504
870,0.0038498374225688797
871,0.0038844481066894225
872,0.003920839956981489
873,0.003959070524253171
874,0.003999201142952638
875,0.004041297156501075
876,0.004085428161494422
877,0.004131668272415708
878,0.004180096408671953
879,0.004230796605961797
880,0.004283858354194167
881,0.004339376964417128
882,0.004397453967484225
883,0.004458197547483991
884,0.004521723013295048
885,0.004588153312005837
886,0.0046576195883617205
887,0.0047302617948801855
888,0.004806229357812749
889,0.004885681904740027
890,0.0049687900602742975
891,0.005055736317122114
892,0.005146715990643565
893,0.005241938266047581
894,0.005341627348505641
895,0.005446023727767422
896,0.00555538557034864
897,0.005669990254061363
898,0.005790136061604046
899,0.005916144052164028
900,0.006048360132555235
901,0.006199918617570065
902,0.006359722386734759
903,0.006528330856939879
904,0.006706353276200104
905,0.006894454070833862
906,0.007093358872948695
907,0.007303861328179616
908,0.0075268308003259825
909,0.007763221109357187
910,0.008014080462863577
911,0.008280562769209052
912,0.008563940554377761
913,0.008865619745021161
914,0.009187156628996856
915,0.00953027736362471
916,0.00989690047329688
917,0.010289162864883567
918,0.010709449995236235
919,0.011160430954605303
920,0.011645099388782248
921,0.01216682137860259
922,0.012729391637455493
923,0.013337099687540085
924,0.013994808048972742
925,0.014708044941894368
926,0.015483114585312548
927,0.016327228909379946
928,0.017248665420944782
929,0.01825695712766234
930,0.019363121900147322
931,0.02057994051867266
932,0.021922295015990856
933,0.023407581920469135
934,0.025056218778450864
935,0.02689226706719241
936,0.028944200480577505
937,0.0312458547254061
938,0.03383760343140216
939,0.03676781427826733
940,0.040094649049237284
941,0.04388827876555776
942,0.048233585433983345
943,0.05323340527214037
944,0.059012315042296565
945,0.06572083622623519
946,0.07353966265174447
947,0.0826829833099259
948,0.09339896508948772
949,0.10596365454551014
950,0.12066152819551082
951,0.1376877774094887
952,0.15720019825433926
953,0.17905997087864506
954,0.2026535883545529
955,0.2266450057117338
956,0.24881278699042303
957,0.2662006010456816
958,0.2757930910601848
959,0.2756084836021142
960,0.2656027427347672
961,0.24770390711648832
962,0.22494343909478226
963,0.20034166173109558
964,0.17618804638009064
965,0.15386295119871937
966,0.13399597531987195
967,0.11672171724044711
968,0.1019011732864698
969,0.08927217895087491
970,0.07853738284419333
971,0.06940951567666404
972,0.06163118690846489
973,0.05498090814839289
974,0.049272354892332226
975,0.044350741100288964
976,0.04008830565595256
977,0.036379863536684945
978,0.033138820995893936
979,0.030293776288376047
980,0.027785697583581247
981,0.025565616147632062
982,0.02359275696845948
983,0.02183303046431739
984,0.02025781743605341
985,0.018842989962124686
986,0.017568121194056728
987,0.016415846070728757
988,0.015371342582801456
989,0.014421909436255112
990,0.013556620957341656
991,0.012766044051436592
992,0.012042005166916166
993,0.01137739768937634
994,0.010766022140030687
995,0.010202453087296273
996,0.009681927891716367
997,0.009200253361792551
998,0.008753727157069046
999,0.008339071377842344
1000,0.007953376261608096
